,number,type,bbox_x,lines,width,height,ext,colorspace,xres,yres,bpc,transform,size_x,image,__x,line_no,idx,idx_val,size_y,flags,font,color,ascender,descender,text,origin,bbox_y,__y,span_no,x0,y0,x1,y1
319,146,0,"(389.0400085449219, 400.42437744140625, 412.944091796875, 421.2648010253906)","{'spans': [{'size': 8.769857406616211, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '65, 66', 'origin': (389.2799987792969, 408.47998046875), 'bbox': (389.2799987792969, 400.42437744140625, 412.944091796875, 411.1847839355469)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (389.2799987792969, 400.42437744140625, 412.944091796875, 411.1847839355469)}",,,,,,,,,,,number,0,173,173,8.769857406616211,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,"65,","(389.2799987792969, 408.47998046875)","(389.2799987792969, 400.42437744140625, 412.944091796875, 411.1847839355469)",idx,0,389.2799987792969,400.42437744140625,412.944091796875,411.1847839355469
320,146,0,"(389.0400085449219, 400.42437744140625, 412.944091796875, 421.2648010253906)","{'spans': [{'size': 8.769857406616211, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '65, 66', 'origin': (389.2799987792969, 408.47998046875), 'bbox': (389.2799987792969, 400.42437744140625, 412.944091796875, 411.1847839355469)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (389.2799987792969, 400.42437744140625, 412.944091796875, 411.1847839355469)}",,,,,,,,,,,number,0,173,173,8.769857406616211,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,66,"(389.2799987792969, 408.47998046875)","(389.2799987792969, 400.42437744140625, 412.944091796875, 411.1847839355469)",idx,0,389.2799987792969,400.42437744140625,412.944091796875,411.1847839355469
321,146,0,"(389.0400085449219, 400.42437744140625, 412.944091796875, 421.2648010253906)","{'spans': [{'size': 8.769857406616211, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '65, 66', 'origin': (389.0400085449219, 418.55999755859375), 'bbox': (389.0400085449219, 410.50439453125, 412.7041015625, 421.2648010253906)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (389.0400085449219, 410.50439453125, 412.7041015625, 421.2648010253906)}",,,,,,,,,,,number,1,174,174,8.769857406616211,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,"65,","(389.0400085449219, 418.55999755859375)","(389.0400085449219, 410.50439453125, 412.7041015625, 421.2648010253906)",idx,0,389.0400085449219,410.50439453125,412.7041015625,421.2648010253906
322,146,0,"(389.0400085449219, 400.42437744140625, 412.944091796875, 421.2648010253906)","{'spans': [{'size': 8.769857406616211, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '65, 66', 'origin': (389.0400085449219, 418.55999755859375), 'bbox': (389.0400085449219, 410.50439453125, 412.7041015625, 421.2648010253906)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (389.0400085449219, 410.50439453125, 412.7041015625, 421.2648010253906)}",,,,,,,,,,,number,1,174,174,8.769857406616211,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,66,"(389.0400085449219, 418.55999755859375)","(389.0400085449219, 410.50439453125, 412.7041015625, 421.2648010253906)",idx,0,389.0400085449219,410.50439453125,412.7041015625,421.2648010253906
323,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '67', 'origin': (403.9200134277344, 429.1199951171875), 'bbox': (403.9200134277344, 421.06439208984375, 412.2373962402344, 431.8247985839844)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.9200134277344, 421.06439208984375, 412.2373962402344, 431.8247985839844)}",,,,,,,,,,,number,0,175,175,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,67,"(403.9200134277344, 429.1199951171875)","(403.9200134277344, 421.06439208984375, 412.2373962402344, 431.8247985839844)",idx,0,403.9200134277344,421.06439208984375,412.2373962402344,431.8247985839844
324,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '66', 'origin': (403.9200134277344, 438.239990234375), 'bbox': (403.9200134277344, 430.18438720703125, 412.3160095214844, 440.9447937011719)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.9200134277344, 430.18438720703125, 412.3160095214844, 440.9447937011719)}",,,,,,,,,,,number,1,176,176,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,66,"(403.9200134277344, 438.239990234375)","(403.9200134277344, 430.18438720703125, 412.3160095214844, 440.9447937011719)",idx,0,403.9200134277344,430.18438720703125,412.3160095214844,440.9447937011719
325,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '89', 'origin': (403.67999267578125, 448.32000732421875), 'bbox': (403.67999267578125, 440.264404296875, 412.1014099121094, 451.0248107910156)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.67999267578125, 440.264404296875, 412.1014099121094, 451.0248107910156)}",,,,,,,,,,,number,2,177,177,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,89,"(403.67999267578125, 448.32000732421875)","(403.67999267578125, 440.264404296875, 412.1014099121094, 451.0248107910156)",idx,0,403.67999267578125,440.264404296875,412.1014099121094,451.0248107910156
326,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '94', 'origin': (404.1600036621094, 457.91998291015625), 'bbox': (404.1600036621094, 449.8643798828125, 412.5557861328125, 460.6247863769531)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (404.1600036621094, 449.8643798828125, 412.5557861328125, 460.6247863769531)}",,,,,,,,,,,number,3,178,178,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,94,"(404.1600036621094, 457.91998291015625)","(404.1600036621094, 449.8643798828125, 412.5557861328125, 460.6247863769531)",idx,0,404.1600036621094,449.8643798828125,412.5557861328125,460.6247863769531
327,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '77', 'origin': (404.1600036621094, 466.55999755859375), 'bbox': (404.1600036621094, 458.50439453125, 412.372802734375, 469.2648010253906)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (404.1600036621094, 458.50439453125, 412.372802734375, 469.2648010253906)}",,,,,,,,,,,number,4,179,179,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,77,"(404.1600036621094, 466.55999755859375)","(404.1600036621094, 458.50439453125, 412.372802734375, 469.2648010253906)",idx,0,404.1600036621094,458.50439453125,412.372802734375,469.2648010253906
328,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '94', 'origin': (403.9200134277344, 476.6400146484375), 'bbox': (403.9200134277344, 468.58441162109375, 412.3157958984375, 479.3448181152344)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.9200134277344, 468.58441162109375, 412.3157958984375, 479.3448181152344)}",,,,,,,,,,,number,5,180,180,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,94,"(403.9200134277344, 476.6400146484375)","(403.9200134277344, 468.58441162109375, 412.3157958984375, 479.3448181152344)",idx,0,403.9200134277344,468.58441162109375,412.3157958984375,479.3448181152344
329,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '89', 'origin': (403.9200134277344, 487.20001220703125), 'bbox': (403.9200134277344, 479.1444091796875, 412.2284240722656, 489.9048156738281)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.9200134277344, 479.1444091796875, 412.2284240722656, 489.9048156738281)}",,,,,,,,,,,number,6,181,181,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,89,"(403.9200134277344, 487.20001220703125)","(403.9200134277344, 479.1444091796875, 412.2284240722656, 489.9048156738281)",idx,0,403.9200134277344,479.1444091796875,412.2284240722656,489.9048156738281
330,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '89', 'origin': (403.9200134277344, 495.3599853515625), 'bbox': (403.9200134277344, 487.30438232421875, 412.2284240722656, 498.0647888183594)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.9200134277344, 487.30438232421875, 412.2284240722656, 498.0647888183594)}",,,,,,,,,,,number,7,182,182,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,89,"(403.9200134277344, 495.3599853515625)","(403.9200134277344, 487.30438232421875, 412.2284240722656, 498.0647888183594)",idx,0,403.9200134277344,487.30438232421875,412.2284240722656,498.0647888183594
331,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '95', 'origin': (403.67999267578125, 505.44000244140625), 'bbox': (403.67999267578125, 497.3843994140625, 412.2077941894531, 508.1448059082031)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.67999267578125, 497.3843994140625, 412.2077941894531, 508.1448059082031)}",,,,,,,,,,,number,8,183,183,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,95,"(403.67999267578125, 505.44000244140625)","(403.67999267578125, 497.3843994140625, 412.2077941894531, 508.1448059082031)",idx,0,403.67999267578125,497.3843994140625,412.2077941894531,508.1448059082031
332,147,0,"(403.67999267578125, 421.06439208984375, 412.5557861328125, 517.2647705078125)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '88', 'origin': (403.67999267578125, 514.5599975585938), 'bbox': (403.67999267578125, 506.50439453125, 412.1678161621094, 517.2647705078125)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.67999267578125, 506.50439453125, 412.1678161621094, 517.2647705078125)}",,,,,,,,,,,number,9,184,184,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,88,"(403.67999267578125, 514.5599975585938)","(403.67999267578125, 506.50439453125, 412.1678161621094, 517.2647705078125)",idx,0,403.67999267578125,506.50439453125,412.1678161621094,517.2647705078125
333,148,0,"(403.67999267578125, 526.1843872070312, 412.0558166503906, 536.9447631835938)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '88', 'origin': (403.67999267578125, 534.239990234375), 'bbox': (403.67999267578125, 526.1843872070312, 412.0558166503906, 536.9447631835938)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.67999267578125, 526.1843872070312, 412.0558166503906, 536.9447631835938)}",,,,,,,,,,,number,0,185,185,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,88,"(403.67999267578125, 534.239990234375)","(403.67999267578125, 526.1843872070312, 412.0558166503906, 536.9447631835938)",idx,0,403.67999267578125,526.1843872070312,412.0558166503906,536.9447631835938
334,149,0,"(398.6400146484375, 535.7843627929688, 411.5880126953125, 565.7447509765625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '447', 'origin': (398.8800048828125, 543.8399658203125), 'bbox': (398.8800048828125, 535.7843627929688, 411.5880126953125, 546.5447387695312)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (398.8800048828125, 535.7843627929688, 411.5880126953125, 546.5447387695312)}",,,,,,,,,,,number,0,186,186,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,447,"(398.8800048828125, 543.8399658203125)","(398.8800048828125, 535.7843627929688, 411.5880126953125, 546.5447387695312)",idx,0,398.8800048828125,535.7843627929688,411.5880126953125,546.5447387695312
335,149,0,"(398.6400146484375, 535.7843627929688, 411.5880126953125, 565.7447509765625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '448', 'origin': (398.6400146484375, 553.9199829101562), 'bbox': (398.6400146484375, 545.8643798828125, 411.41400146484375, 556.624755859375)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (398.6400146484375, 545.8643798828125, 411.41400146484375, 556.624755859375)}",,,,,,,,,,,number,1,187,187,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,448,"(398.6400146484375, 553.9199829101562)","(398.6400146484375, 545.8643798828125, 411.41400146484375, 556.624755859375)",idx,0,398.6400146484375,545.8643798828125,411.41400146484375,556.624755859375
336,149,0,"(398.6400146484375, 535.7843627929688, 411.5880126953125, 565.7447509765625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '448', 'origin': (398.6400146484375, 563.0399780273438), 'bbox': (398.6400146484375, 554.984375, 411.41400146484375, 565.7447509765625)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (398.6400146484375, 554.984375, 411.41400146484375, 565.7447509765625)}",,,,,,,,,,,number,2,188,188,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,448,"(398.6400146484375, 563.0399780273438)","(398.6400146484375, 554.984375, 411.41400146484375, 565.7447509765625)",idx,0,398.6400146484375,554.984375,411.41400146484375,565.7447509765625
337,150,0,"(403.20001220703125, 565.5443725585938, 411.82421875, 604.624755859375)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '28', 'origin': (403.44000244140625, 573.5999755859375), 'bbox': (403.44000244140625, 565.5443725585938, 411.82421875, 576.3047485351562)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.44000244140625, 565.5443725585938, 411.82421875, 576.3047485351562)}",,,,,,,,,,,number,0,189,189,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,28,"(403.44000244140625, 573.5999755859375)","(403.44000244140625, 565.5443725585938, 411.82421875, 576.3047485351562)",idx,0,403.44000244140625,565.5443725585938,411.82421875,576.3047485351562
338,150,0,"(403.20001220703125, 565.5443725585938, 411.82421875, 604.624755859375)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '29', 'origin': (403.20001220703125, 582.719970703125), 'bbox': (403.20001220703125, 574.6643676757812, 411.7418212890625, 585.4247436523438)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.20001220703125, 574.6643676757812, 411.7418212890625, 585.4247436523438)}",,,,,,,,,,,number,1,190,190,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,29,"(403.20001220703125, 582.719970703125)","(403.20001220703125, 574.6643676757812, 411.7418212890625, 585.4247436523438)",idx,0,403.20001220703125,574.6643676757812,411.7418212890625,585.4247436523438
339,150,0,"(403.20001220703125, 565.5443725585938, 411.82421875, 604.624755859375)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '30', 'origin': (403.44000244140625, 591.8400268554688), 'bbox': (403.44000244140625, 583.784423828125, 411.7362060546875, 594.5447998046875)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.44000244140625, 583.784423828125, 411.7362060546875, 594.5447998046875)}",,,,,,,,,,,number,2,191,191,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,30,"(403.44000244140625, 591.8400268554688)","(403.44000244140625, 583.784423828125, 411.7362060546875, 594.5447998046875)",idx,0,403.44000244140625,583.784423828125,411.7362060546875,594.5447998046875
340,150,0,"(403.20001220703125, 565.5443725585938, 411.82421875, 604.624755859375)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': '29', 'origin': (403.20001220703125, 601.9199829101562), 'bbox': (403.20001220703125, 593.8643798828125, 411.62982177734375, 604.624755859375)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (403.20001220703125, 593.8643798828125, 411.62982177734375, 604.624755859375)}",,,,,,,,,,,number,3,192,192,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,29,"(403.20001220703125, 601.9199829101562)","(403.20001220703125, 593.8643798828125, 411.62982177734375, 604.624755859375)",idx,0,403.20001220703125,593.8643798828125,411.62982177734375,604.624755859375
